bidder_id,y_true,y_prob_mean,n_predictions,y_pred
0f8cb1baa83fefac10f885f79149bf13kn4nw,0,0.4714628577232361,5,0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,0,0.3903659462928772,5,0
100d406b638e84e2da7c31b03100b874qiay2,0,0.1752473719418049,5,0
10383b390780e7b4b03dc32c94b4973f66wou,0,0.23130466043949127,5,0
1053ead33eb1a5db7c36c979a455348abh9ns,0,0.23909409791231157,5,0
106f4ed8e9b727f8d94a1cd57e882a095pteo,0,0.2346663050353527,5,0
10b431aa15b56084d32fe1ef123c4305wo1nl,0,0.14947395548224449,5,0
10c1e1164e3f8298df9a35c891f67babiycsr,0,0.17754220366477966,5,0
10f01aff2fc23653ca7ea1d74248357a889wv,0,0.07249844968318939,5,0
10f1460119f9e42bcccd0f68ef59cc830pwtq,0,0.4065033167600632,5,0
110d2e689da119388dcb6e235749b787ni298,0,0.35159866213798524,5,0
11a38554244f3c14de043aaf52345c35jjqvo,0,0.6440040707588196,5,1
11b1859aaf7fa93818baa76007cf7207d8uwy,0,0.1873600274324417,5,0
11d5f6925da5809e2d447788b85d6253jj8fu,0,0.43988276869058607,5,0
11d7f0a5076649b229c301a22537834e1ehwg,0,0.6328439325094223,5,1
11e47dc08d7fa4d1a1953b5868892f72qvlho,0,0.44390066862106325,5,0
120beb4523541f769a2b658cbc41dd57w7im7,0,0.1009856104850769,5,0
120c8b384858420c4e46e354c86f4ca393w0i,0,0.4675054490566254,5,0
1214fbf35079e7afc0a35645f8be8b218fd5o,0,0.4773168623447418,5,0
121578435bf4136746cd2a80f1990e07cv1px,0,0.3522639386355877,5,0
124727083cd4159b40ff8d4b36a89340l6fga,0,0.2491465151309967,5,0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0,0.7135307192802429,5,1
1291b98e40353f77928e363d54a13c569bhfb,0,0.10289064720273018,5,0
12c1b22ede3c23949bf130cc7bac6316ks7fj,0,0.37483373284339905,5,0
12d6239a92972a35bc990225b3ab33466znm8,0,0.2779527369886637,5,0
12df4a9cf4eb203909e6763960b79238cb0yg,0,0.04334552511572838,5,0
12fefd74d82d90541872847f199f6324cowi5,0,0.27665934823453425,5,0
13812c0d2c8c474bd62481d932407687o26kg,0,0.48746546506881716,5,0
1395ca662a02245233af951cc7ad8313vk6w0,0,0.20698887780308722,5,0
13c4c826516304555e291d3d91c108b3ytpmj,0,0.35000069439411163,5,0
13dfda714fb516e1f9f7abb0c927bdc2zmw55,0,0.41762309670448305,5,0
142a2545c5c01937b05ac6de9773f9efgx0eb,0,0.22693856060504913,5,0
1456b44d8b2b16cd94278137269ceb11ns7wy,0,0.2462210737168789,5,0
147164a9fe8a6bce381a224e9f13207cc1mdg,0,0.27565397322177887,5,0
1476226300a93d22b15253ed7339429a7ijk0,0,0.34045745972543956,5,0
14b2d98230228eab6a6db3efc41660d7kp23s,0,0.08188174292445183,5,0
14bcf558addd6e6f2818ab2bda7dc679jqoon,0,0.26382233388721943,5,0
14c69cd7fbc8300876f287520c493fc8xe2o6,0,0.42138314731419085,5,0
14d4e04d7ed150613974438a4dfd4e85dybq3,0,0.522840853780508,5,1
14e29ea004067aace14ee4543876a06365os8,0,0.2890238791704178,5,0
14f226ef57ed64d8e14c8b5ae929143cgq3em,0,0.07722985297441483,5,0
14fe3602f049d4574cdbdef13789647dsgtqy,0,0.19790256321430205,5,0
1530008a712831e35a673d38959528f4ozipv,0,0.26618658304214476,5,0
156f4a8763e602ef789f8048c6928676a1ily,0,0.23254008293151857,5,0
15972a431aed117840dfce5556242366c3fwq,1,0.6784918189048768,5,1
15b1e719796dc894ecde30f160e7ae20hrmmh,0,0.34796391129493714,5,0
15f34e73687d7361ac0d780737fca261g2s9n,0,0.5460955083370209,5,1
16065749457a14b26998fefca503c3ecf9og8,0,0.19108686447143555,5,0
162886daa0054ff1ad422e0f18cddff3qofft,0,0.5261406268924474,5,1
163097c029285c7eefa2d60e474d65b4ap2l0,0,0.27252056561410426,5,0
167008af05d4feaa636a565f6f83ec61a6ogj,0,0.18666362389922142,5,0
167b4f37a264b72feb0f559b650d1cbd3ox60,0,0.35789216309785843,5,0
1680b6a12fdc8c64645c00ae8048f99c6uzoz,0,0.29742302671074866,5,0
1680f758aecded6e25096b3a6199b38en6n73,0,0.29520075023174286,5,0
1689122c3b25d9e7adc626de84c10006fr2n5,0,0.16589053813368082,5,0
16e2e48cff6faab74e1f5c47669dfbbda7l5z,0,0.5723616778850555,5,1
170a58cf637c08f0818ebdbfddca29c9irkxj,0,0.1951315864920616,5,0
1717f6d4c48ae8d3e5f2566d4bb525f854j6d,0,0.31717982292175295,5,0
171fbac128e6dcb51d0f07cf7ed8bd3er891e,0,0.9860263466835022,5,1
173991472d4ee18932f8514b9d4a9dba7rjqa,0,0.307245971262455,5,0
175a06fdcf622c9455d0a77990b9302dj23ke,0,0.4152068793773651,5,0
177b031b4a77f28ff167b427ca967b52jetgo,0,0.29096155762672427,5,0
179a23cad40c51dd7804069bf769d11e1ftk9,0,0.8071702480316162,5,1
17a321c4a0d925ca80507effa52330ac5n5r7,1,0.48700748682022094,5,0
17b41c48d6f53585c7bf3b65977eada0yxs8n,0,0.3770192712545395,5,0
17c59325ec223c94dcb301a7451c39871vxq3,0,0.22246097773313522,5,0
17c87408ee1009887112745797caeb7fwvqfc,0,0.2563856400549412,5,0
17dbe14676cd3a3cb8a7edb438622f7fv2scv,0,0.35833819285035134,5,0
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,0,0.2682777166366577,5,0
17eeec8676ad56bfead1a9406277f41cnev3n,0,0.546563857793808,5,1
18076726ec814a6f56da2cb9ea89d105j8vpm,0,0.25196080803871157,5,0
183c4e44d09bc4ab990b957e765af311vlup7,0,0.16057339869439602,5,0
1870650d20a97db60ce4133bb9352b69h9phj,0,0.4008627310395241,5,0
187636e527504df29bf42d4a2b7767e54bgv7,0,0.4565614521503448,5,0
1880a778c9dd0cb15ca1f052308a8e04g7e35,0,0.3002857491374016,5,0
1899fd76b484b9275854787a6b003b8a93js0,0,0.2566749997437,5,0
18b5e850a1c10e681cb5fae0704a699018x6f,0,0.19444182217121125,5,0
18bc9dbbed75b55f35ec4be1351b7aa86an68,0,0.7096466422080994,5,1
18e751726fd7c407c41cb18c20da2c4er5z1r,0,0.10997228771448135,5,0
18eb8d55c84019b9196c5ca7e072b287bv68e,0,0.27772202119231226,5,0
19033960ac23dffe078a1217788bc720jvjbz,0,0.2950560048222542,5,0
19353c42feb91a216885fe012efdfb11s2iu8,0,0.1292453020811081,5,0
197e90906939267ace2422e78e8e83889znqp,0,0.9102427244186402,5,1
19815d9bcdc74c3ddfb9ff210c1739f3tup3i,0,0.3382850229740143,5,0
1982c4b164171180d480166feae881ecmxsgl,0,0.17458621561527252,5,0
19b39b852ed4abf1ba5b095829e25b946aed1,1,0.9887755513191223,5,1
1a05035da8ea9dead1030ccc993b5284n1on8,0,0.19201247096061708,5,0
1a09feff347553a2577983d7c742e3d6l2hfo,0,0.8891096949577332,5,1
1a5d7993b43386f64fcf4b84e7b183a6ref21,0,0.6103583753108979,5,1
1a764d01d19a1408382ccace87e61c9fndlo9,0,0.2910535275936127,5,0
1a9765ed302d0f91b512c23112066e41s755q,0,0.2388969123363495,5,0
1aa485901ede7baf78ea116e297e9d7f9en6i,1,0.7669329404830932,5,1
1ac788675f70655e71a013892d701e901kj13,0,0.20757782682776452,5,0
1ae57d217b27820cabf6e24b721bfb38s6ja0,0,0.1904812127351761,5,0
1af4685cda2979a608c4b6ad83473774qgicn,1,0.11413970347493888,5,0
1afac423a94778ddf9b6c1dc0df7105cgp1tp,0,0.28329118639230727,5,0
1b0534afb7c02bb023bd4767ae73f17dqzqdu,0,0.3078728415071964,5,0
1b268ea4fe034638a92d683b94bcb330vee4w,0,0.2011273205280304,5,0
1b26a52e1e5980c8487bb35cf5027fdfwfnzp,0,0.24432953000068663,5,0
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,0,0.11362740620970727,5,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0,0.5733221173286438,5,1
1bb03cdb913f203f704caf8bf6840b6fbpigb,0,0.769703209400177,5,1
1bb7a8c04e70386f5496322158e9fc3ef6d84,0,0.7240031599998474,5,1
1bbfbd968c065ff5dabeffe311bc3ddeezbof,0,0.6932134866714478,5,1
1c5f4fc669099bfbfac515cd26997bd12ruaj,0,0.19418021142482758,5,0
1c61726e316d5a16aaa80b429080c534u43s0,0,0.3112575262784958,5,0
1c66f261724506bee45dd18a4d221bfeh1687,0,0.13527082651853561,5,0
1c950af57581698616bd9923cc94fef25n5wh,0,0.21517230421304703,5,0
1cbd9081de4481ada66f1853737f7684ddjd1,1,0.8953605771064759,5,1
1ccc69e376c95da9bd569a5d1a176874ivojs,0,0.10578884705901145,5,0
1cd8d86911413c73e92ad1170cae68c3pocsn,0,0.8177157998085022,5,1
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,0,0.17234423756599426,5,0
1d4eaaacb6127c43c1c007331cac135bpib3m,0,0.1996590817347169,5,0
1d69e006699adba0c79ab06f2f622445nuu63,0,0.180059265345335,5,0
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,0,0.3988641858100891,5,0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,0,0.21404025740921498,5,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,0,0.5347410440444946,5,1
1dec9ee102b29905e2f59a52fb7429826e8b4,0,0.2853393942117691,5,0
1def3e23e479c9739abce6b3518013d39oejk,0,0.5029853403568267,5,1
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,0,0.34432232975959776,5,0
1df5be644b8963750305092eb8ec878ayba4x,0,0.4854238510131836,5,0
1dfa6e724441ca3c913b3d40967c17b2p9xr7,0,0.3544440343976021,5,0
1dfb637157cc0e590e50d724cd4cad6d4cacw,0,0.33068392388522627,5,0
1e050a096927d5b34f4a85d3af28d30eybsaz,0,0.7207132920622825,5,1
1e0b1a6ea8d307cb61e221723534c4dclf9w1,0,0.3070967886596918,5,0
1e13eba969b6b953688c9e945544ac4741ilj,0,0.14962299093604087,5,0
1e1c9332e90c1cb0f01da223bc043c528cvwo,0,0.20565438121557236,5,0
1e342381f2c64318a51a9b71d91897f8dv9ul,0,0.6972410202026367,5,1
1e3642857c10e72cedaf7890e3c07bfa8ibzv,0,0.46504769921302797,5,0
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,0,0.3018414378166199,5,0
1ef47d501d4b36498b51e184b1027981xu89r,0,0.36278715431690217,5,0
1f2d607e5cc04e790e3961a6432d7c15hn4qb,0,0.17269251346588135,5,0
1fcca45fdd3d1d3638821f41e032f170en3h7,0,0.05745820999145508,5,0
200b548999702c10f8f9fdbae9ce60622owzv,0,0.24409091453999282,5,0
2012c722a90bc47f1abbc8319d0cea51p7l5b,0,0.3042698472738266,5,0
205a011640002932a7bedbb93d81b68b8m93b,0,0.08771323412656784,5,0
205c519be884c5b1c885f61c4ba8738a737qg,0,0.7180886819958687,5,1
20662832566daffac929f803f0c236eaperht,0,0.18961031958460808,5,0
20a2d48ac3400228e7a0296aaa596a0fvckdc,0,0.27975947558879855,5,0
20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,0,0.11882292553782463,5,0
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,0,0.2786304844543338,5,0
20d31f20169e8612fe13818891f88a83r66gm,0,0.24872686713933945,5,0
20ebb9de648c6df989f04d07cf273c7b3yu8c,0,0.6729942679405212,5,1
20f206d2656116bed8dd46d5b70dac81lbgfk,0,0.1520749434828758,5,0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,0,0.08633198440074921,5,0
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0,0.7177577495574952,5,1
210ae8381324c41f7b49e95f1b7aed80z55df,0,0.19744796976447104,5,0
21114d057c297080f0f882420d2436b5mmukc,0,0.3069691270589828,5,0
2137e2626c568af8e56bfb72fdd5b9e19qiyt,0,0.20143904462456702,5,0
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,0,0.19779945425689222,5,0
21580623ea81c5b0b82aaf74890218e5mio2z,0,0.25391570329666135,5,0
219c6102f604c8ff0ead5d23375bb127del0d,0,0.5259753983467818,5,1
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0,0.6024067580699921,5,1
21f5b103136104e4947e293983dbaa5b4tder,0,0.8438262224197388,5,1
21fd0c468438a483ad1c60cfd1b84b850iyjv,0,0.46091814190149305,5,0
222a0e05442fec0af2d20ebdcafe4b28c2pi4,0,0.21113061532378197,5,0
222d3e39d4a292d79aeef4c04e52aaf24mgkb,0,0.41371347606182096,5,0
2234754e09ba15519d0104c405326fc4igk0s,0,0.6289132714271546,5,1
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,0,0.1985043052583933,5,0
225716d7bdf8f90cb4a4b779c663cea5j9sqp,0,0.17165474146604537,5,0
226017dcd6506ce20886540ff734210d8hib1,0,0.09910415969789028,5,0
2271fe5b01f9b8f9d8409014ae4511524grmq,0,0.959887158870697,5,1
227bc0936837200d0aaeb444ab8d5f1axs8zr,0,0.24000768810510636,5,0
22e65b6bf73fab510ee814cbaeb9ebc1252mu,0,0.3803391933441162,5,0
22fb740f267ac617118261b2fd3365batisfg,0,0.31566454097628593,5,0
2307bb06855a6fe75ab56ee6b4a3860835di5,0,0.20019576847553253,5,0
233e09e861813cd087e8937f32a29bccs7b3l,0,0.23911473751068116,5,0
235f78b13fc87c995c1f309403ee56bb54tu5,0,0.1682141862809658,5,0
2366cd7cf3df530ef4fe40b36ffb936fyn3rh,0,0.1364194702357054,5,0
238808859d7752579a415e89a395500fh2o65,1,0.40194337964057925,5,0
23af639c0bd57bfe9bcf3b16973d58b7666fe,0,0.601925152540207,5,1
23bdbb8575f191b71853bf78d09e11a1lhnfn,0,0.2903493411839008,5,0
23f9a0e1492c4abf375823266ddbe36bzukj3,0,0.28115578293800353,5,0
24029e6b641077ab7b9a1fde11a42666pkz6z,0,0.6694061398506165,5,1
24108e769a15b155bd2d63c58368ae5946zhs,0,0.22695496380329133,5,0
24284d3fc3334e0adeb6bb95637ca62d6dm96,0,0.1581918600946665,5,0
245b584befa6a5b8c759491f5f3db580p2m5v,0,0.2762165993452072,5,0
246c55639cf85c682d58cbd2ed6a6563vk2yn,0,0.43091003894805907,5,0
24a32bf10c4a5d4d91c27da4710c869a0nqim,0,0.40069731771945954,5,0
24a9abf72cedcb421e831c1be26607e37zojy,0,0.2686924204230309,5,0
24d4554556deeebf61510cf3e001edecu8hgj,0,0.45633185505867,5,0
24db47d284a08aaf119eb3e0c45eb646i46j5,0,0.46385462284088136,5,0
25022fb30734c2e5044e031b0e9a4a9ct3354,0,0.6226111888885498,5,1
2515c5fd81638d5d0bca39a2b2be3995tante,0,0.308545065112412,5,0
25331706aa2157419da068e93f3989feyo7a0,0,0.4474430799484253,5,0
2540f8192e425f9fb921db30ac1bfcbas4p6g,0,0.33013252187520264,5,0
25558d24bca82beef0f9db4ba1fe2045ynnvq,0,0.1550581470131874,5,0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,0,0.670866870880127,5,1
25aca203223b4d9563f5b1a01aa3a21ftlgve,0,0.25746230483055116,5,0
25b58d1533e04571bbc674dab28973f8hha3w,0,0.15105663500726224,5,0
25d75fd439571c1d9b946f5ec833786063vom,0,0.2610666885972023,5,0
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,0,0.11035576462745667,5,0
25f59f9da43b6806aaa125fa61974591sacso,0,0.10039234384894372,5,0
260568e07963ce8351f3313bd7b9b0e2vonva,0,0.28938025385141375,5,0
26190fcf0babdbe0b0d903f325c52873tpj7e,0,0.29779834151268003,5,0
2635d404f4943f3dbee24aa16a2953c723iwd,0,0.23145345970988274,5,0
26508777dcd84df59b467a60d9f18ca1pvvbs,0,0.24576257914304733,5,0
272a9183c10d9e80eda8ccaf6682db71203nk,0,0.29782634079456327,5,0
2736ee274114e9440463bde9fbffacaa5xky5,0,0.19648478776216508,5,0
27809fd62bebc89be450f9dcbdd25ed8il6z2,0,0.38617788851261137,5,0
2794512e8edad5f99d28c33c7560fccb9zl8i,0,0.2326228439807892,5,0
2797fe80977297483e724b8390161c937dh4g,0,0.35517864637076857,5,0
27cc072f1432f7aec4b7e17cf2e473f2x3bjg,0,0.8641229629516601,5,1
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,0,0.1485305570065975,5,0
2819b8b2295f272f33f8e76fd344ce6bywj1p,0,0.23576697558164597,5,0
282fe85277f7c07b0ffbc5fed621a02ezp1zr,0,0.6248313665390015,5,1
283987b9f1ffd4514757483ee1f01351xd678,0,0.6493462085723877,5,1
284cd72e028fe176f935114521ee998c5jsko,0,0.3179717630147934,5,0
28763f241cf0483ca1dd3aa1bbcbfc37xntso,0,0.19805126190185546,5,0
28a0d5539562290a1a2f63d5b7230db090ys3,0,0.1696460846811533,5,0
28aa6c505e308e49e586e25e1897ed2axjiy0,0,0.2427786484360695,5,0
28b4c35bd90c81ca959da328806469d493mvj,0,0.28147070705890653,5,0
28c0d4c81a22958352aa742f7d74e477qwo51,0,0.06747875288128853,5,0
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,0,0.7453724861145019,5,1
29013ddeb60a18f7d3bf9f3aaaebae6c8651o,0,0.3915495961904526,5,0
2906a20e0b4f7ce840d051c4be898b66do6wh,0,0.5661389201879501,5,1
2918b09c1ed9e9e8602f85175b266aeej5v6w,0,0.19003700837492943,5,0
292dedb5371b8e0ebbeea57f14b35713e2ie2,0,0.3776993900537491,5,0
29544507566320f1125d8e9f9a0ab3f2jswhk,0,0.8490752935409546,5,1
295fbc4ef00fe0cea7947811e78bb8aez9ti2,0,0.3298306047916412,5,0
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,0,0.28168183416128156,5,0
29b8af2fea3881ef61911612372dac41vczqv,0,0.378397673368454,5,0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,0,0.2806856207549572,5,0
29cc13d48af9832e0eb481c8a095fec7mom74,0,0.16032835170626641,5,0
29db827ba14938954c90cefe40d26fe1130kd,0,0.2231678247451782,5,0
29e08b4d18198fe9265772fba3a4f6c4mj1rw,0,0.41202947944402696,5,0
2a4654987b59646a120ac74301339afc4eylt,0,0.25351907014846803,5,0
2a5726bd00709641cc54a8ab5422cde3uchoe,0,0.3988150179386139,5,0
2a73f10b3b8f2b825e220ba0a1d2c49f9nikz,0,0.2001456320285797,5,0
