bidder_id,y_true,y_prob_mean,n_predictions,y_pred
074daf9a99b01591cb0637cb95c32600roriz,0,0.5141069829463959,5,1
078e06b3288cf8f18ab7ed44b245fc56nbyfv,0,0.3389827311038971,5,0
0817731a4d2e319f6f771da3f522b8bfv6njs,0,0.7483153820037842,5,1
0825d381aa09d1d0c47c77c372f07acbe02ky,0,0.36483382880687715,5,0
08353687608279ddd83e4d36fadd1cd8ritj3,0,0.000987508215611399,5,0
08515611e73803dc6d8c562b8514dfb5qi3z9,0,0.37980222702026367,5,0
0853bead89b03dd38a04d84f4312da7dukglz,0,0.0003136054086553486,5,0
0870fb7e5701f3ba56762b03e157afdc1yw7u,0,0.5694233477115631,5,1
08981037e7a6c9032716ff25b15c9de25p63s,0,0.5923745155334472,5,1
08a588ebf7b98f44f8fc695d02adfa25x0amy,0,0.0690814451314509,5,0
08c39ef7252995e0749f7927249b8dcb1d3xh,0,0.0008798901515547186,5,0
090c77ac89c7063f0d0ce064ce3cb3afllf5h,0,0.013010128290170541,5,0
0918eedd8324da06abe5600f058480dc75nfo,0,0.26969423741102216,5,0
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,0,0.23794779141899197,5,0
09d71d3e6a6871a7598dc2764c5bb4ffkz6mc,0,0.2622074788436294,5,0
0a09adcd35b5f26d75f251006affc747drfu4,0,0.0825187846785866,5,0
0a43de0ab0a7525fec59ef4bc1dda7a2z9z69,0,0.5313979983329773,5,1
0a6ba32afe4756995db2f5cf2461cddbvj445,0,0.10876639862544835,5,0
0a7446b63f183a4928ae762ed6cd1c4b894qz,0,0.46368696689605715,5,0
0a92c4fa2bcdc8e952546d236b322053o5wbk,0,0.17074188441038132,5,0
0a9c5e1f261c937c09817ea2d5e949f34v8oe,0,0.02780696430709213,5,0
0a9d614009139236f198ddb4759a498cen5ix,0,0.2172336323186755,5,0
0ad17aa9111f657d71cd3005599afc24fd44y,1,0.6400431990623474,5,1
0ae09b09369c76737cba059d192451001nwce,0,0.000290796046158448,5,0
0af208c4fc46ef9236052ff495016326zxoqf,0,0.0024477815435892227,5,0
0b3d5f829d18ba30d967fceecb58821c3oeqa,0,0.6723519086837768,5,1
0b450f2827ec670da34be66ec2a520213xcuk,0,6.490201019020495e-8,5,0
0b68888358a492884e3885bcd73ea63bhxidk,0,0.0016541023120225872,5,0
0bf6e0e5184b3599bbb4ba1fb3a43549ije34,0,0.0852732500385173,5,0
0c55920fb607fef2d33324f33565758a6e4dj,0,0.16582311522215604,5,0
0c57d8eaa2708b768416ca91dd8daa2cqbl31,0,0.2814639784395695,5,0
0c5992f18244e24d2d7b4708a512378729eev,0,0.882892644405365,5,1
0cbd01c9e8cc800aabd3b3e4c618f9caktfgp,0,0.5951376318931579,5,1
0cca10034c58287ee6fbec14a3f96c3546sdh,0,0.044589018981787375,5,0
0d0b3d6dc27d0f8eed70971f8c6bec1bdrs0f,0,0.17413996085524558,5,0
0d0d43ac593a891ce100d8202d3d72c3xsma8,0,0.008723189251031726,5,0
0d1815382b08885d76c671ab600133adeyp5e,0,0.7294850945472717,5,1
0d9f78a6084bf15f42210bfeba95621255c89,0,0.3035297116264701,5,0
0daf4f87eb695e2a84e4156154209e09k6ga5,0,0.000287962304452094,5,0
0e373556d3bf588a1bb2ca6354120cf2dmvjs,0,0.002201847944797919,5,0
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,0,0.33070224672555926,5,0
0e66933c924764a59760aaae5368e7d1e0s88,0,0.19070620313286782,5,0
0e8212e286ee36da8945c2480e366417xa22x,0,0.017723389685988876,5,0
0ea26a4028ffc16d9a8631d43e1b92105auao,0,0.6799467086791993,5,1
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,0,0.19145552441477776,5,0
0ef9be4eb3b6a03ac2945522964b242ap09cy,0,0.32957699298858645,5,0
0f33df2513a519a35c8b3dcf1d7c7416jjjzk,0,0.6115058779716491,5,1
0f3ee77a46dd5a09ad20b7c3e54ec614sbpvb,1,0.4202379286289215,5,0
0f4669e36b2e721dfe27f8633b277a1575erw,0,0.07848039693199098,5,0
0f8cb1baa83fefac10f885f79149bf13kn4nw,0,0.6300376772880554,5,1
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,0,0.2766280144453049,5,0
100d406b638e84e2da7c31b03100b874qiay2,0,0.315701761841774,5,0
10383b390780e7b4b03dc32c94b4973f66wou,0,0.3762764483690262,5,0
1053ead33eb1a5db7c36c979a455348abh9ns,0,0.005726202052210283,5,0
106f4ed8e9b727f8d94a1cd57e882a095pteo,0,0.19103887882083653,5,0
10b431aa15b56084d32fe1ef123c4305wo1nl,0,0.06383775708964094,5,0
10c1e1164e3f8298df9a35c891f67babiycsr,0,0.000525505151017569,5,0
10f01aff2fc23653ca7ea1d74248357a889wv,0,0.2344370312988758,5,0
10f1460119f9e42bcccd0f68ef59cc830pwtq,0,0.20450905859470367,5,0
110d2e689da119388dcb6e235749b787ni298,0,0.0013700135058464014,5,0
11a38554244f3c14de043aaf52345c35jjqvo,0,0.49332388043403624,5,0
11b1859aaf7fa93818baa76007cf7207d8uwy,0,0.0007345467157256369,5,0
11d5f6925da5809e2d447788b85d6253jj8fu,0,0.6540729701519012,5,1
11d7f0a5076649b229c301a22537834e1ehwg,0,0.680733460187912,5,1
11e47dc08d7fa4d1a1953b5868892f72qvlho,0,0.4850631356239319,5,0
120beb4523541f769a2b658cbc41dd57w7im7,0,0.05781198909971863,5,0
120c8b384858420c4e46e354c86f4ca393w0i,0,0.6703420221805573,5,1
1214fbf35079e7afc0a35645f8be8b218fd5o,0,0.20707511007785798,5,0
121578435bf4136746cd2a80f1990e07cv1px,0,0.2568251460790634,5,0
124727083cd4159b40ff8d4b36a89340l6fga,0,0.07501836204610299,5,0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0,0.5342633843421936,5,1
1291b98e40353f77928e363d54a13c569bhfb,0,0.07807639761595056,5,0
12c1b22ede3c23949bf130cc7bac6316ks7fj,0,0.18158125765621663,5,0
12d6239a92972a35bc990225b3ab33466znm8,0,0.11083577954850625,5,0
12df4a9cf4eb203909e6763960b79238cb0yg,0,0.19206837490200995,5,0
12fefd74d82d90541872847f199f6324cowi5,0,0.27334361895918846,5,0
13812c0d2c8c474bd62481d932407687o26kg,0,0.2643509866669774,5,0
1395ca662a02245233af951cc7ad8313vk6w0,0,0.35432360470294955,5,0
13c4c826516304555e291d3d91c108b3ytpmj,0,0.5507059276103974,5,1
13dfda714fb516e1f9f7abb0c927bdc2zmw55,0,0.005801597883692011,5,0
142a2545c5c01937b05ac6de9773f9efgx0eb,0,0.0038425314389023413,5,0
1456b44d8b2b16cd94278137269ceb11ns7wy,0,0.1467000599950552,5,0
147164a9fe8a6bce381a224e9f13207cc1mdg,0,0.06717226999105605,5,0
1476226300a93d22b15253ed7339429a7ijk0,0,0.31904707551002504,5,0
14b2d98230228eab6a6db3efc41660d7kp23s,0,0.12745658672210994,5,0
14bcf558addd6e6f2818ab2bda7dc679jqoon,0,0.23199867010116576,5,0
14c69cd7fbc8300876f287520c493fc8xe2o6,0,0.5075340926647186,5,1
14d4e04d7ed150613974438a4dfd4e85dybq3,0,0.6642418265342712,5,1
14e29ea004067aace14ee4543876a06365os8,0,0.0019432681943726492,5,0
14f226ef57ed64d8e14c8b5ae929143cgq3em,0,0.26977198347449305,5,0
14fe3602f049d4574cdbdef13789647dsgtqy,0,0.003885829047067091,5,0
1530008a712831e35a673d38959528f4ozipv,0,0.0008392378140682055,5,0
156f4a8763e602ef789f8048c6928676a1ily,0,0.015472705626457639,5,0
15972a431aed117840dfce5556242366c3fwq,1,0.5821126818656921,5,1
15b1e719796dc894ecde30f160e7ae20hrmmh,0,0.0007149739410010625,5,0
15f34e73687d7361ac0d780737fca261g2s9n,0,0.6726847231388092,5,1
16065749457a14b26998fefca503c3ecf9og8,0,0.12506212117150425,5,0
162886daa0054ff1ad422e0f18cddff3qofft,0,0.27841712534427643,5,0
163097c029285c7eefa2d60e474d65b4ap2l0,0,0.254880425427109,5,0
167008af05d4feaa636a565f6f83ec61a6ogj,0,0.09186243144795299,5,0
167b4f37a264b72feb0f559b650d1cbd3ox60,0,0.3993010878562927,5,0
1680b6a12fdc8c64645c00ae8048f99c6uzoz,0,0.45184141099452974,5,0
1680f758aecded6e25096b3a6199b38en6n73,0,0.34747404605150223,5,0
1689122c3b25d9e7adc626de84c10006fr2n5,0,0.034781419881619514,5,0
16e2e48cff6faab74e1f5c47669dfbbda7l5z,0,0.4909460723400116,5,0
170a58cf637c08f0818ebdbfddca29c9irkxj,0,0.1261378888040781,5,0
1717f6d4c48ae8d3e5f2566d4bb525f854j6d,0,0.25646368581801654,5,0
171fbac128e6dcb51d0f07cf7ed8bd3er891e,0,0.8147447884082795,5,1
173991472d4ee18932f8514b9d4a9dba7rjqa,0,0.11469593832734973,5,0
175a06fdcf622c9455d0a77990b9302dj23ke,0,0.5478468298912048,5,1
177b031b4a77f28ff167b427ca967b52jetgo,0,0.000040570813234808155,5,0
179a23cad40c51dd7804069bf769d11e1ftk9,0,0.7683914184570313,5,1
17a321c4a0d925ca80507effa52330ac5n5r7,1,0.5353993713855744,5,1
17b41c48d6f53585c7bf3b65977eada0yxs8n,0,0.2536942146718502,5,0
17c59325ec223c94dcb301a7451c39871vxq3,0,0.22072106413543224,5,0
17c87408ee1009887112745797caeb7fwvqfc,0,0.3242567751556635,5,0
17dbe14676cd3a3cb8a7edb438622f7fv2scv,0,0.07200250755995512,5,0
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,0,0.00955736766052837,5,0
17eeec8676ad56bfead1a9406277f41cnev3n,0,0.6895982146263122,5,1
18076726ec814a6f56da2cb9ea89d105j8vpm,0,0.1894168622791767,5,0
183c4e44d09bc4ab990b957e765af311vlup7,0,0.3739238440990448,5,0
1870650d20a97db60ce4133bb9352b69h9phj,0,0.34424670189619067,5,0
187636e527504df29bf42d4a2b7767e54bgv7,0,0.26152101904153824,5,0
1880a778c9dd0cb15ca1f052308a8e04g7e35,0,0.12405480025923765,5,0
1899fd76b484b9275854787a6b003b8a93js0,0,0.5918223798274994,5,1
18b5e850a1c10e681cb5fae0704a699018x6f,0,0.007977623886836227,5,0
18bc9dbbed75b55f35ec4be1351b7aa86an68,0,0.5856925129890442,5,1
18e751726fd7c407c41cb18c20da2c4er5z1r,0,0.0007676531444303691,5,0
18eb8d55c84019b9196c5ca7e072b287bv68e,0,0.3185068041086197,5,0
19033960ac23dffe078a1217788bc720jvjbz,0,0.0004502656278551953,5,0
19353c42feb91a216885fe012efdfb11s2iu8,0,0.010310770176238293,5,0
197e90906939267ace2422e78e8e83889znqp,0,0.6648706078529358,5,1
19815d9bcdc74c3ddfb9ff210c1739f3tup3i,0,0.3484736245125532,5,0
1982c4b164171180d480166feae881ecmxsgl,0,0.2004541085101664,5,0
19b39b852ed4abf1ba5b095829e25b946aed1,1,0.8428353548049927,5,1
1a05035da8ea9dead1030ccc993b5284n1on8,0,0.030655538619612344,5,0
1a09feff347553a2577983d7c742e3d6l2hfo,0,0.4461737796664238,5,0
1a5d7993b43386f64fcf4b84e7b183a6ref21,0,0.12754764244891703,5,0
1a764d01d19a1408382ccace87e61c9fndlo9,0,0.004917532382023637,5,0
1a9765ed302d0f91b512c23112066e41s755q,0,0.08423962454571665,5,0
1aa485901ede7baf78ea116e297e9d7f9en6i,1,0.7129896879196167,5,1
1ac788675f70655e71a013892d701e901kj13,0,0.17370627634227276,5,0
1ae57d217b27820cabf6e24b721bfb38s6ja0,0,0.07187800039610011,5,0
1af4685cda2979a608c4b6ad83473774qgicn,1,0.726422917842865,5,1
1afac423a94778ddf9b6c1dc0df7105cgp1tp,0,0.004029216153119819,5,0
1b0534afb7c02bb023bd4767ae73f17dqzqdu,0,0.5589213073253632,5,1
1b268ea4fe034638a92d683b94bcb330vee4w,0,0.03946837198163848,5,0
1b26a52e1e5980c8487bb35cf5027fdfwfnzp,0,0.09570914186748496,5,0
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,0,0.0963543189689517,5,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0,0.675730538368225,5,1
1bb03cdb913f203f704caf8bf6840b6fbpigb,0,0.5316248595714569,5,1
1bb7a8c04e70386f5496322158e9fc3ef6d84,0,0.6354841887950897,5,1
1bbfbd968c065ff5dabeffe311bc3ddeezbof,0,0.6735161542892456,5,1
1c5f4fc669099bfbfac515cd26997bd12ruaj,0,0.003437466397257749,5,0
1c61726e316d5a16aaa80b429080c534u43s0,0,0.103978089208249,5,0
1c66f261724506bee45dd18a4d221bfeh1687,0,0.14642944132210686,5,0
1c950af57581698616bd9923cc94fef25n5wh,0,0.013207224151119589,5,0
1cbd9081de4481ada66f1853737f7684ddjd1,1,0.5846234142780304,5,1
1ccc69e376c95da9bd569a5d1a176874ivojs,0,0.19948321213014425,5,0
1cd8d86911413c73e92ad1170cae68c3pocsn,0,0.7709436416625977,5,1
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,0,3.942673339096814e-6,5,0
1d4eaaacb6127c43c1c007331cac135bpib3m,0,0.17709296494722365,5,0
1d69e006699adba0c79ab06f2f622445nuu63,0,0.16436684789368883,5,0
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,0,0.00022320777709466388,5,0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,0,0.008637695037759841,5,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,0,0.2988049924373627,5,0
1dec9ee102b29905e2f59a52fb7429826e8b4,0,0.08829717874644985,5,0
1def3e23e479c9739abce6b3518013d39oejk,0,0.4866407930850983,5,0
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,0,0.09638234676037598,5,0
1df5be644b8963750305092eb8ec878ayba4x,0,0.6143943130970001,5,1
1dfa6e724441ca3c913b3d40967c17b2p9xr7,0,0.2836775355041027,5,0
1dfb637157cc0e590e50d724cd4cad6d4cacw,0,0.18097457149997354,5,0
1e050a096927d5b34f4a85d3af28d30eybsaz,0,0.8139533400535583,5,1
1e0b1a6ea8d307cb61e221723534c4dclf9w1,0,0.401642307639122,5,0
1e13eba969b6b953688c9e945544ac4741ilj,0,0.14796940279193221,5,0
1e1c9332e90c1cb0f01da223bc043c528cvwo,0,0.09766810808526909,5,0
1e342381f2c64318a51a9b71d91897f8dv9ul,0,0.5928106248378754,5,1
1e3642857c10e72cedaf7890e3c07bfa8ibzv,0,0.27526235282421113,5,0
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,0,0.07273699905053946,5,0
1ef47d501d4b36498b51e184b1027981xu89r,0,0.1182880408334313,5,0
1f2d607e5cc04e790e3961a6432d7c15hn4qb,0,0.03008533719184925,5,0
1fcca45fdd3d1d3638821f41e032f170en3h7,0,0.09562975326552987,5,0
200b548999702c10f8f9fdbae9ce60622owzv,0,0.4891423761844635,5,0
2012c722a90bc47f1abbc8319d0cea51p7l5b,0,0.08702327263270346,5,0
205a011640002932a7bedbb93d81b68b8m93b,0,0.3003028695005924,5,0
205c519be884c5b1c885f61c4ba8738a737qg,0,0.45632306635379793,5,0
20662832566daffac929f803f0c236eaperht,0,0.00008031280960949517,5,0
20a2d48ac3400228e7a0296aaa596a0fvckdc,0,0.12438581466412871,5,0
20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,0,0.11830851193517447,5,0
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,0,0.23872390687465667,5,0
20d31f20169e8612fe13818891f88a83r66gm,0,0.00046002629278518725,5,0
20ebb9de648c6df989f04d07cf273c7b3yu8c,0,0.1667376097291708,5,0
20f206d2656116bed8dd46d5b70dac81lbgfk,0,0.0014658451662398874,5,0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,0,0.1061199897842016,5,0
2106dd7866abbfb4e7c68067d7eb9bebflq5d,0,0.7780733942985535,5,1
210ae8381324c41f7b49e95f1b7aed80z55df,0,0.10483664268394932,5,0
21114d057c297080f0f882420d2436b5mmukc,0,0.00107546956060105,5,0
2137e2626c568af8e56bfb72fdd5b9e19qiyt,0,0.17949164906431747,5,0
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,0,0.14603841658681632,5,0
21580623ea81c5b0b82aaf74890218e5mio2z,0,0.0664225970802363,5,0
219c6102f604c8ff0ead5d23375bb127del0d,0,0.5290677607059479,5,1
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0,0.6924474716186524,5,1
21f5b103136104e4947e293983dbaa5b4tder,0,0.6598767518997193,5,1
21fd0c468438a483ad1c60cfd1b84b850iyjv,0,0.5845611333847046,5,1
222a0e05442fec0af2d20ebdcafe4b28c2pi4,0,0.3117875218391418,5,0
222d3e39d4a292d79aeef4c04e52aaf24mgkb,0,0.0012427815672708675,5,0
2234754e09ba15519d0104c405326fc4igk0s,0,0.6315708935260773,5,1
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,0,0.13812211528420448,5,0
225716d7bdf8f90cb4a4b779c663cea5j9sqp,0,0.0008869490738879326,5,0
226017dcd6506ce20886540ff734210d8hib1,0,0.10682265684008599,5,0
2271fe5b01f9b8f9d8409014ae4511524grmq,0,0.7712413787841796,5,1
227bc0936837200d0aaeb444ab8d5f1axs8zr,0,0.45576935410499575,5,0
22e65b6bf73fab510ee814cbaeb9ebc1252mu,0,0.5281942844390869,5,1
22fb740f267ac617118261b2fd3365batisfg,0,0.43428553342819215,5,0
2307bb06855a6fe75ab56ee6b4a3860835di5,0,0.003058230814372109,5,0
233e09e861813cd087e8937f32a29bccs7b3l,0,0.0035616490931715816,5,0
235f78b13fc87c995c1f309403ee56bb54tu5,0,0.1495298970490694,5,0
2366cd7cf3df530ef4fe40b36ffb936fyn3rh,0,0.2558829866349697,5,0
238808859d7752579a415e89a395500fh2o65,1,0.1720944623462856,5,0
23af639c0bd57bfe9bcf3b16973d58b7666fe,0,0.31262141577899455,5,0
23bdbb8575f191b71853bf78d09e11a1lhnfn,0,0.26991510186344386,5,0
23f9a0e1492c4abf375823266ddbe36bzukj3,0,0.1469942295923829,5,0
24029e6b641077ab7b9a1fde11a42666pkz6z,0,0.7340832471847534,5,1
24108e769a15b155bd2d63c58368ae5946zhs,0,0.10814100648276508,5,0
24284d3fc3334e0adeb6bb95637ca62d6dm96,0,0.18787612318992614,5,0
245b584befa6a5b8c759491f5f3db580p2m5v,0,0.01574419944154215,5,0
246c55639cf85c682d58cbd2ed6a6563vk2yn,0,0.6688445210456848,5,1
24a32bf10c4a5d4d91c27da4710c869a0nqim,0,0.2723896399140358,5,0
24a9abf72cedcb421e831c1be26607e37zojy,0,0.08039010306820274,5,0
24d4554556deeebf61510cf3e001edecu8hgj,0,0.1015209622506518,5,0
24db47d284a08aaf119eb3e0c45eb646i46j5,0,0.5464739084243775,5,1
25022fb30734c2e5044e031b0e9a4a9ct3354,0,0.20046287551522254,5,0
2515c5fd81638d5d0bca39a2b2be3995tante,0,0.3054656147956848,5,0
25331706aa2157419da068e93f3989feyo7a0,0,0.4181789755821228,5,0
2540f8192e425f9fb921db30ac1bfcbas4p6g,0,0.4509852111339569,5,0
25558d24bca82beef0f9db4ba1fe2045ynnvq,0,0.2988468427211046,5,0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,0,0.685506284236908,5,1
25aca203223b4d9563f5b1a01aa3a21ftlgve,0,0.1793603664264083,5,0
25b58d1533e04571bbc674dab28973f8hha3w,0,0.11815641038119792,5,0
25d75fd439571c1d9b946f5ec833786063vom,0,0.3078299716114998,5,0
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,0,0.017319601690425658,5,0
25f59f9da43b6806aaa125fa61974591sacso,0,0.00021419552704173838,5,0
260568e07963ce8351f3313bd7b9b0e2vonva,0,0.00026349120575730467,5,0
26190fcf0babdbe0b0d903f325c52873tpj7e,0,0.08428238386986778,5,0
2635d404f4943f3dbee24aa16a2953c723iwd,0,0.19729310274124146,5,0
26508777dcd84df59b467a60d9f18ca1pvvbs,0,0.4221042811870575,5,0
272a9183c10d9e80eda8ccaf6682db71203nk,0,0.06838446832844056,5,0
2736ee274114e9440463bde9fbffacaa5xky5,0,0.019513603622363006,5,0
27809fd62bebc89be450f9dcbdd25ed8il6z2,0,0.5616387665271759,5,1
2794512e8edad5f99d28c33c7560fccb9zl8i,0,0.003400739668722963,5,0
2797fe80977297483e724b8390161c937dh4g,0,0.30839953273534776,5,0
27cc072f1432f7aec4b7e17cf2e473f2x3bjg,0,0.24148464277386666,5,0
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,0,0.0012162247203377774,5,0
2819b8b2295f272f33f8e76fd344ce6bywj1p,0,7.188825152759648e-6,5,0
282fe85277f7c07b0ffbc5fed621a02ezp1zr,0,0.6660949468612671,5,1
283987b9f1ffd4514757483ee1f01351xd678,0,0.5601054787635803,5,1
284cd72e028fe176f935114521ee998c5jsko,0,0.10276065608580894,5,0
28763f241cf0483ca1dd3aa1bbcbfc37xntso,0,0.00950280192282662,5,0
28a0d5539562290a1a2f63d5b7230db090ys3,0,0.4254918396472931,5,0
28aa6c505e308e49e586e25e1897ed2axjiy0,0,0.25007500997744503,5,0
28b4c35bd90c81ca959da328806469d493mvj,0,0.06188558816465957,5,0
28c0d4c81a22958352aa742f7d74e477qwo51,0,0.22574545219540595,5,0
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,0,0.7408674597740174,5,1
29013ddeb60a18f7d3bf9f3aaaebae6c8651o,0,0.32591534703969954,5,0
2906a20e0b4f7ce840d051c4be898b66do6wh,0,0.44082714021205904,5,0
2918b09c1ed9e9e8602f85175b266aeej5v6w,0,0.45585817098617554,5,0
292dedb5371b8e0ebbeea57f14b35713e2ie2,0,0.19054706183217718,5,0
29544507566320f1125d8e9f9a0ab3f2jswhk,0,0.595223480463028,5,1
295fbc4ef00fe0cea7947811e78bb8aez9ti2,0,0.0033101944340160117,5,0
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,0,0.07697354315314442,5,0
29b8af2fea3881ef61911612372dac41vczqv,0,0.07924022899937881,5,0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,0,0.3165732592344284,5,0
29cc13d48af9832e0eb481c8a095fec7mom74,0,0.023228694402132533,5,0
29db827ba14938954c90cefe40d26fe1130kd,0,1.8321082899674935e-7,5,0
29e08b4d18198fe9265772fba3a4f6c4mj1rw,0,0.367511847615242,5,0
2a4654987b59646a120ac74301339afc4eylt,0,0.015678403739252646,5,0
2a5726bd00709641cc54a8ab5422cde3uchoe,0,0.11503248196095228,5,0
